university_name,rank,qs_uni_link
CES University,1501+,https://www.timeshighereducation.com/world-university-rankings/ces-university
Chaoyang University of Technology,1501+,https://www.timeshighereducation.com/world-university-rankings/chaoyang-university-technology
College of Charleston,1501+,https://www.timeshighereducation.com/world-university-rankings/college-charleston
Chiba Institute of Technology,1501+,https://www.timeshighereducation.com/world-university-rankings/chiba-institute-technology
Chinese Culture University,1501+,https://www.timeshighereducation.com/world-university-rankings/chinese-culture-university
Université Chouaïb Doukkali,1501+,https://www.timeshighereducation.com/world-university-rankings/universite-chouaib-doukkali-0
Chubu University,1501+,https://www.timeshighereducation.com/world-university-rankings/chubu-university
Chuo University,1501+,https://www.timeshighereducation.com/world-university-rankings/chuo-university
University of Colima,1501+,https://www.timeshighereducation.com/world-university-rankings/university-colima
Comillas Pontifical University,1501+,https://www.timeshighereducation.com/world-university-rankings/comillas-pontifical-university
Communication University of China,1501+,https://www.timeshighereducation.com/world-university-rankings/communication-university-china
Cracow University of Technology,1501+,https://www.timeshighereducation.com/world-university-rankings/cracow-university-technology
University of Craiova,1501+,https://www.timeshighereducation.com/world-university-rankings/university-craiova
Damghan University,1501+,https://www.timeshighereducation.com/world-university-rankings/damghan-university
University of Dar es Salaam,1501+,https://www.timeshighereducation.com/world-university-rankings/university-dar-es-salaam
De La Salle University,1501+,https://www.timeshighereducation.com/world-university-rankings/de-la-salle-university
University for Development Studies,1501+,https://www.timeshighereducation.com/world-university-rankings/university-development-studies
Dicle University,1501+,https://www.timeshighereducation.com/world-university-rankings/dicle-university
Diponegoro University,1501+,https://www.timeshighereducation.com/world-university-rankings/diponegoro-university
Dokkyo Medical University,1501+,https://www.timeshighereducation.com/world-university-rankings/dokkyo-medical-university
Doshisha University,1501+,https://www.timeshighereducation.com/world-university-rankings/doshisha-university
Dumlupinar University,1501+,https://www.timeshighereducation.com/world-university-rankings/dumlupinar-university
Dunarea de Jos University of Galati,1501+,https://www.timeshighereducation.com/world-university-rankings/dunarea-de-jos-university-galati
EAFIT University,1501+,https://www.timeshighereducation.com/world-university-rankings/eafit-university
El Bosque University,1501+,https://www.timeshighereducation.com/world-university-rankings/el-bosque-university
Erzincan Binali Yıldırım University,1501+,https://www.timeshighereducation.com/world-university-rankings/erzincan-binali-yildirim-university
Escuela Politécnica Nacional,1501+,https://www.timeshighereducation.com/world-university-rankings/escuela-politecnica-nacional
Eskişehir Osmangazi University,1501+,https://www.timeshighereducation.com/world-university-rankings/eskisehir-osmangazi-university
Universidade do Estado de Santa Catarina,1501+,https://www.timeshighereducation.com/world-university-rankings/universidade-do-estado-de-santa-catarina
Universidade Estadual do Norte Fluminense Darcy Ribeiro,1501+,https://www.timeshighereducation.com/world-university-rankings/universidade-estadual-do-norte-fluminense-darcy-ribeiro
Universidade Estadual de Maringá,1501+,https://www.timeshighereducation.com/world-university-rankings/universidade-estadual-de-maringa
Universidade Estadual do Oeste do Paraná (Unioeste),1501+,https://www.timeshighereducation.com/world-university-rankings/universidade-estadual-do-oeste-do-parana-unioeste
"Federal University of Agriculture, Abeokuta",1501+,https://www.timeshighereducation.com/world-university-rankings/federal-university-agriculture-abeokuta-0
Universidade Federal de Ciências da Saúde de Porto Alegre (UFCSPA),1501+,https://www.timeshighereducation.com/world-university-rankings/universidade-federal-de-ciencias-da-saude-de-porto-alegre-ufcspa
Federal University of Itajubá,1501+,https://www.timeshighereducation.com/world-university-rankings/federal-university-itajuba
Universidade Federal de Juiz de Fora,1501+,https://www.timeshighereducation.com/world-university-rankings/universidade-federal-de-juiz-de-fora
Universidade Federal do Maranhão (UFMA),1501+,https://www.timeshighereducation.com/world-university-rankings/universidade-federal-do-maranhao-ufma
Federal University of Mato Grosso do Sul,1501+,https://www.timeshighereducation.com/world-university-rankings/federal-university-mato-grosso-do-sul
Universidade Federal de Ouro Preto (UFOP),1501+,https://www.timeshighereducation.com/world-university-rankings/universidade-federal-de-ouro-preto-ufop
Federal University of Pará,1501+,https://www.timeshighereducation.com/world-university-rankings/federal-university-para
Federal Rural University of Pernambuco,1501+,https://www.timeshighereducation.com/world-university-rankings/federal-rural-university-pernambuco
Universidade Federal Rural do Semi-Arido,1501+,https://www.timeshighereducation.com/world-university-rankings/universidade-federal-rural-do-semi-arido
Universidade Federal de Sergipe,1501+,https://www.timeshighereducation.com/world-university-rankings/universidade-federal-de-sergipe-0
Fluminense Federal University,1501+,https://www.timeshighereducation.com/world-university-rankings/universidade-federal-fluminense
University of Fortaleza (UNIFOR),1501+,https://www.timeshighereducation.com/world-university-rankings/university-fortaleza-unifor
Université Frères Mentouri Constantine 1,1501+,https://www.timeshighereducation.com/world-university-rankings/universite-freres-mentouri-constantine-1
Universidad de las Fuerzas Armadas – ESPE,1501+,https://www.timeshighereducation.com/world-university-rankings/universidad-de-las-fuerzas-armadas-espe
University of Fukui,1501+,https://www.timeshighereducation.com/world-university-rankings/university-fukui
Fukuoka University,1501+,https://www.timeshighereducation.com/world-university-rankings/fukuoka-university
Université de Gabès,1501+,https://www.timeshighereducation.com/world-university-rankings/universite-de-gabes-0
Gaziantep University,1501+,https://www.timeshighereducation.com/world-university-rankings/gaziantep-university
Georgian Technical University,1501+,https://www.timeshighereducation.com/world-university-rankings/georgian-technical-university
German University in Cairo,1501+,https://www.timeshighereducation.com/world-university-rankings/german-university-cairo
Gheorghe Asachi Technical University of Iaşi,1501+,https://www.timeshighereducation.com/world-university-rankings/gheorghe-asachi-technical-university-iasi-0
GITAM University,1501+,https://www.timeshighereducation.com/world-university-rankings/gitam-university
Goa University,1501+,https://www.timeshighereducation.com/world-university-rankings/goa-university
Grigore T. Popa University of Medicine and Pharmacy,1501+,https://www.timeshighereducation.com/world-university-rankings/grigore-t-popa-university-medicine-and-pharmacy
University of Guadalajara,1501+,https://www.timeshighereducation.com/world-university-rankings/university-guadalajara
University of Guanajuato,1501+,https://www.timeshighereducation.com/world-university-rankings/university-guanajuato
Hanoi University of Science and Technology,1501+,https://www.timeshighereducation.com/world-university-rankings/hanoi-university-science-and-technology
Hasanuddin University,1501+,https://www.timeshighereducation.com/world-university-rankings/hasanuddin-university
Université Hassan 1er,1501+,https://www.timeshighereducation.com/world-university-rankings/universite-hassan-1er
Hassiba Benbouali University of Chlef,1501+,https://www.timeshighereducation.com/world-university-rankings/hassiba-benbouali-university-chlef
University of Havana,1501+,https://www.timeshighereducation.com/world-university-rankings/university-havana
